seconds_elapsed,rms,spectral_centroid,zcr,activity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5
34,0.09611641,2287.393101049321,0.027774891954787235,walking,-211.87668,156.9241,-23.013268,42.904602,-6.536992
35,0.103404716,2268.2929208241276,0.027432056183510637,walking,-210.98692,155.2435,-22.776741,43.972073,-4.9041796
36,0.10299763,2400.927731217846,0.029208568816489363,walking,-197.5812,154.93056,-24.730412,42.784126,-10.3217745
37,0.10570422,2352.1133067009787,0.03040329953457447,walking,-195.90901,151.47134,-18.715319,38.58311,-5.4985533
38,0.106743395,2154.2296450437516,0.026699634308510637,walking,-208.51228,158.13846,-21.61509,46.538662,-7.8025603
39,0.100452796,2207.1205786848677,0.02746841755319149,walking,-213.43102,159.11467,-22.613085,45.56182,-9.539612
40,0.09915583,2272.1838378178654,0.02587371176861702,walking,-211.47867,154.44423,-19.99266,43.44443,-7.749456
41,0.10432074,2329.330356087733,0.02978515625,walking,-198.90498,161.1578,-26.1586,44.27209,-9.987509
42,0.127748,2478.6478066147884,0.036486037234042555,walking,-163.47363,159.6478,-25.446548,45.338966,-16.521162
43,0.122613676,2506.0797561096533,0.03658992686170213,walking,-172.41711,155.05206,-22.133324,44.493324,-13.185591
44,0.16790351,2438.5856693504325,0.037057430186170214,walking,-143.9241,157.43011,-20.669298,45.892853,-12.502
45,0.07029161,2638.606611328028,0.038511884973404256,walking,-227.45518,149.5968,-19.540588,43.358276,-13.557847
46,0.06123296,2406.538895574029,0.03369140625,walking,-249.39595,148.95396,-18.415543,34.203876,-4.5966053
47,0.073218,2451.705216772731,0.03252784242021277,walking,-225.91878,152.96355,-18.842907,41.1804,-8.754332
48,0.086656936,2543.2424138949305,0.03733793218085106,walking,-203.30066,155.29051,-21.62369,35.71881,-9.340779
49,0.08650045,2522.9976083877696,0.0374989611037234,walking,-201.66934,159.07332,-25.4469,43.035217,-11.842532
50,0.10882383,2541.793104775761,0.04237657912234043,walking,-183.18892,155.26573,-23.965914,42.81536,-11.462556
51,0.09839744,2461.8082975053535,0.035223778257978726,walking,-193.7144,153.6105,-18.788404,42.9273,-10.121542
52,0.087995976,2569.741358203165,0.038636552526595744,walking,-191.82295,156.30289,-20.55395,39.246017,-13.070104
53,0.11647861,2669.481559964759,0.04017931349734043,walking,-171.77191,151.21399,-24.680805,42.786766,-12.560084
54,0.10447906,2459.303877693864,0.03649642619680851,walking,-197.36404,151.46312,-19.863848,40.880497,-7.034636
55,0.09332087,2490.8277610650416,0.03450174534574468,walking,-201.84885,155.89903,-24.941698,45.54864,-12.331237
56,0.10394116,2445.0014374046505,0.032538231382978726,walking,-194.39653,156.13165,-25.624384,47.7544,-10.1813755
57,0.098492965,2511.4807880498433,0.037405460438829786,walking,-192.83455,155.83751,-27.293615,45.62681,-13.750972
58,0.10136007,2487.156887041287,0.03646525930851064,walking,-193.33702,156.4069,-26.479103,48.260124,-14.168664
59,0.09883454,2383.5612825450658,0.03343168218085106,walking,-196.32372,159.98325,-28.09477,46.723286,-12.562449
60,0.11061633,2366.39973416792,0.030912358710106384,walking,-187.77144,158.13058,-25.106022,45.942215,-12.731717
61,0.11198032,2454.695091643503,0.03144739029255319,walking,-180.00803,158.2726,-26.822666,45.072796,-15.018001
62,0.11054687,2550.467429869872,0.0365951213430851,walking,-182.75436,158.42323,-28.836231,46.820087,-16.69882
63,0.10995495,2395.4867074378426,0.02966568317819149,walking,-187.29425,159.00949,-27.405767,45.354446,-12.2158785
64,0.10053421,2403.456660092954,0.03225772938829787,walking,-194.25557,158.6415,-27.733276,44.06333,-12.399612
65,0.11518471,2316.648474408125,0.02967087765957447,walking,-186.23813,162.0109,-27.616575,45.392933,-12.716238
66,0.09870383,2272.009575662675,0.0291254571143617,walking,-195.34186,161.53012,-21.866684,39.685314,-11.750316
67,0.11139182,2253.070146439531,0.028611203457446808,walking,-190.13454,163.13976,-25.845783,43.45942,-13.871057
68,0.106462725,2400.7578483486286,0.032034366688829786,walking,-188.42235,159.97467,-26.457054,44.79326,-14.280441
69,0.10647132,2432.452959648815,0.03250187001329787,walking,-184.09024,158.24399,-26.758375,44.670235,-10.43737
70,0.10943916,2330.571862942563,0.03257459275265957,walking,-189.41269,156.70793,-19.381744,42.15757,-8.943568
71,0.092178576,2351.523142070627,0.0323252576462766,walking,-207.58266,157.2706,-23.684519,45.781864,-10.8130045
72,0.097385556,2346.009175593707,0.032049950132978726,walking,-198.88771,159.42355,-24.595816,45.112263,-12.047015
73,0.10094394,2552.0473584407673,0.032777177526595744,walking,-189.72632,156.14572,-29.089846,48.693962,-14.365192
74,0.0911758,2504.448543190935,0.03520300033244681,walking,-199.2632,154.61479,-26.758451,47.01095,-12.056654
75,0.08956983,2646.9194822718823,0.04204932679521277,walking,-190.97461,155.46521,-25.406586,45.8233,-15.239102
76,0.093415536,2563.1185274977006,0.03700548537234043,walking,-192.35559,155.96385,-21.465303,42.671787,-10.868371
77,0.1368615,2838.945481171912,0.04904109873670213,walking,-138.03795,153.87947,-29.406876,48.003586,-16.06568
78,0.098601714,2838.0010913224623,0.04786714594414894,walking,-181.44022,151.75609,-21.721682,42.519924,-17.153801
79,0.08809079,2547.1537032399206,0.0407455119680851,walking,-185.34013,158.5205,-24.009325,37.331272,-13.452932
80,0.10895344,2414.8518376717852,0.03660551030585106,walking,-179.29172,161.68205,-22.586826,43.09423,-12.654915
81,0.11672448,2495.022686872651,0.03917677859042553,walking,-173.50473,161.4752,-26.161411,45.4284,-15.493155
82,0.108092345,2661.33577834423,0.040376703789893616,walking,-188.58673,149.267,-21.80932,39.12012,-10.6023655
83,0.094860084,2521.9763351118263,0.035119888630319146,walking,-204.46437,150.1932,-19.995298,44.022198,-7.6281705
84,0.1255348,2666.3631417226634,0.04370636635638298,walking,-166.3419,154.93423,-26.961018,46.51631,-13.247197
85,0.0994215,2581.2515342447837,0.039441697140957445,walking,-187.00713,158.91545,-27.697525,42.508137,-15.5995455
86,0.11573062,2610.9093880822143,0.04017931349734043,walking,-175.73683,156.10881,-23.28268,39.556904,-12.7311325
87,0.07270194,2786.4384243114537,0.04516082114361702,walking,-197.63843,157.19067,-29.915047,45.50375,-18.381811
88,0.07995912,2363.467149493571,0.03750935006648936,walking,-208.03873,163.19603,-25.030201,41.56724,-10.630286
89,0.09720598,2559.3293502322235,0.04117145944148936,walking,-176.97687,156.35992,-29.57225,40.748753,-11.258005
90,0.11286211,2175.848385866266,0.0306889960106383,walking,-184.39551,164.44731,-18.685995,33.782116,-8.130836
91,0.15550004,2020.4837520034966,0.026143824800531915,walking,-179.21646,166.63255,-17.303583,37.415985,-6.2895365
92,0.09411612,2406.9094984100047,0.035452335438829786,walking,-203.06354,159.74774,-24.781607,40.574024,-12.837942
93,0.08743069,2290.4476794502843,0.031192860704787235,walking,-216.02919,157.56177,-19.367535,38.641872,-7.4861984
94,0.0855813,2090.265224144883,0.027120387300531915,walking,-225.18974,156.29,-10.313772,28.928307,0.10493831
95,0.09256554,1879.211645327333,0.02018575465425532,walking,-241.30959,161.63768,-9.308866,32.27104,-0.1758328
96,0.088097826,2041.0639285747395,0.024014087433510637,walking,-234.0775,158.40715,-11.245455,27.241686,-3.7906191
97,0.086936325,1903.6092380511202,0.021879155585106384,walking,-238.31998,163.33127,-12.007155,36.237167,-2.4679887
98,0.11200936,1882.4320486762008,0.02160384807180851,walking,-234.29204,155.21597,-5.6938643,30.700094,2.7571177
99,0.08301553,2036.55153930402,0.023775141289893616,walking,-246.89989,152.82335,-11.588378,32.29285,1.6282408
100,0.09144121,2058.6998131685236,0.02673599567819149,walking,-241.29419,158.08635,-13.359431,44.26597,-5.5135403
101,0.07937173,2164.5718442710167,0.030081241688829786,walking,-239.98238,158.70753,-17.724201,40.98227,-7.446846
102,0.09629126,2181.9390039396544,0.02674119015957447,walking,-212.77332,163.44295,-19.890743,44.598217,-11.637193
103,0.10374799,2185.762628517831,0.0283930352393617,walking,-196.97672,159.6922,-19.558786,38.598988,-8.128356
104,0.110702,2177.405467409924,0.030185131316489363,walking,-188.6857,164.15141,-20.092175,41.746784,-10.142053
105,0.11951174,2139.3966271950617,0.027400889295212765,walking,-185.71393,163.18074,-19.957005,39.09052,-7.794723
106,0.11484256,2278.094825603285,0.030335771276595744,walking,-178.52948,164.46469,-25.691298,40.78783,-12.493584
107,0.116592325,2221.8864609884927,0.03089158078457447,walking,-175.04044,162.62549,-24.464436,36.91257,-9.86575
108,0.119066685,2330.0548451628297,0.03356673869680851,walking,-176.53554,162.16594,-28.736147,42.715843,-13.129993
109,0.10696307,2377.176870396403,0.032678482380319146,walking,-187.33156,155.37775,-25.207037,37.86191,-9.15759
110,0.10772845,2206.1208266036815,0.02896962267287234,walking,-192.47247,160.37859,-23.669888,37.4049,-7.0861263
111,0.096727476,2318.8703970722945,0.03291742852393617,walking,-200.70038,158.75887,-25.409746,41.441143,-11.422018
112,0.1108682,2368.2851121583017,0.031686336436170214,walking,-186.50803,158.86418,-22.645134,44.16258,-11.483033
113,0.10928473,2256.7431300630033,0.029343625332446808,walking,-193.93198,159.74074,-20.964193,42.14768,-9.509589
114,0.11102923,2310.1127859586877,0.03248109208776596,walking,-183.68532,161.13307,-24.147785,42.465042,-10.965734
115,0.11695483,2240.8924910862197,0.028590425531914893,walking,-185.76804,162.76695,-24.735819,44.88377,-10.174315
116,0.11211698,2304.7824974807154,0.030751329787234043,walking,-188.3318,161.90083,-24.777279,46.10011,-12.819364
117,0.112628564,2271.9178606889095,0.029977352061170214,walking,-192.50984,159.48679,-24.533161,43.98009,-10.665402
118,0.111051254,2306.279017420522,0.030860413896276594,walking,-192.91219,155.12079,-19.354097,42.55482,-8.923186
119,0.105351396,2314.749891281538,0.0301020196143617,walking,-197.33247,161.22932,-26.238567,44.10321,-13.247348
120,0.101203755,2383.698041017281,0.0322992852393617,walking,-194.0545,159.37114,-28.763336,43.32049,-12.795371
121,0.09004637,2436.609053844154,0.03475627493351064,walking,-208.58377,149.91255,-21.92267,37.359844,-7.7422304
122,0.112212636,1858.5502934128804,0.02209212932180851,walking,-225.47379,165.56155,-6.063243,29.389168,-2.1615531
123,0.1156245,1870.0383090395255,0.018741688829787235,walking,-225.51816,159.91374,-8.52412,37.343094,-1.0495534
124,0.09256837,1896.9298849250295,0.01920919215425532,walking,-248.95094,156.64966,-8.016814,32.505646,0.9935156
125,0.07730413,2193.8334341212917,0.02803981050531915,walking,-240.76952,155.72308,-15.66079,32.92182,-5.4713697
126,0.095225215,2493.017412005407,0.036657455119680854,walking,-217.37724,150.40773,-19.826046,37.77528,-9.287039
127,0.07548858,2036.5813691733913,0.021396068816489363,walking,-249.4451,161.49635,-11.020395,38.313625,-4.347032
128,0.12789644,1841.4377315304728,0.020294838763297872,walking,-213.77814,162.07065,-10.861544,31.529345,3.0200858
129,0.08252578,1956.0195536760825,0.019629945146276594,walking,-251.20059,158.99242,-8.835208,26.917818,-0.56845766
130,0.10663032,1885.7426749743083,0.019105302526595744,walking,-230.37085,158.1332,-8.688872,30.533241,1.0646254
131,0.102142915,1921.6441697779017,0.02478287067819149,walking,-239.19872,162.12715,-9.548601,30.30838,-2.7945385
132,0.115293734,2017.853164737528,0.02388941988031915,walking,-207.50362,161.90416,-17.099228,44.478672,-7.295477
133,0.086252935,2223.821293360267,0.03075652426861702,walking,-223.94446,161.22003,-22.488728,43.00997,-11.756089
134,0.094306745,2311.190989359729,0.031109749002659573,walking,-206.08969,157.52597,-21.236904,41.899994,-8.509713
135,0.09527848,2401.859690178623,0.02962412732712766,walking,-203.60919,154.80711,-22.845716,43.37895,-9.4878025
136,0.108090624,2403.580925196329,0.03417449301861702,walking,-186.18112,154.96033,-19.610723,36.24836,-10.297336
137,0.10495964,2323.8494808038467,0.0371353474069149,walking,-185.4243,164.45319,-28.99894,38.683296,-18.096584
138,0.09557788,2420.4247034938544,0.030018907912234043,walking,-198.99466,158.92441,-28.386045,45.339268,-16.559761
139,0.10825194,2432.9321277626673,0.035592586436170214,walking,-187.27803,157.2094,-25.958546,41.001522,-14.934135
140,0.11140688,2346.619353186354,0.030496800199468085,walking,-191.95647,155.88863,-22.415665,41.3203,-11.977801
141,0.10864395,2429.3716718312944,0.03348882147606383,walking,-177.86409,161.17912,-29.344563,42.596504,-18.231989
142,0.117159955,2421.7145295512546,0.03223175698138298,walking,-177.93933,160.13863,-25.877756,43.33908,-15.4517145
143,0.11241417,2319.754348421111,0.02970204454787234,walking,-187.19656,161.44229,-23.691399,40.21418,-13.214775
144,0.10345587,2260.9792375912275,0.032507064494680854,walking,-193.18831,157.94975,-20.16203,32.570812,-10.157865
145,0.09882525,2281.728457488755,0.03272523271276596,walking,-190.92987,166.0406,-29.377924,39.054283,-16.903164
146,0.10781985,2373.0023811687865,0.0325693982712766,walking,-184.11887,158.88805,-25.771519,39.90579,-11.5828285
147,0.099861436,2471.6049111468624,0.035712059507978726,walking,-183.40324,159.22635,-26.800056,40.19325,-15.656272
148,0.109168835,2296.330622501351,0.03039810505319149,walking,-189.26463,157.36966,-20.315111,40.232788,-8.9
149,0.1145052,2370.6954119923203,0.03195125498670213,walking,-190.60672,154.49725,-20.038805,37.93556,-9.329735
150,0.11095954,2388.670912335932,0.03128116688829787,walking,-185.94458,159.48506,-24.104254,42.33238,-13.285354
151,0.117942296,2395.0992226063913,0.029021567486702128,walking,-186.23651,158.99821,-25.582123,45.79906,-13.437269
152,0.14632247,2000.5963394173486,0.0330317071143617,walking,-161.20111,182.80542,-24.177706,35.796104,-24.19041
153,0.11819396,2248.889204462757,0.030912358710106384,walking,-185.19496,155.27914,-13.10208,32.81269,-8.331228
154,0.10136862,2260.9874010327208,0.0280034491356383,walking,-200.72353,160.4132,-22.19478,42.539055,-11.43246
155,0.0928088,2316.823865610851,0.03172269780585106,walking,-204.02005,154.20117,-18.911436,35.678112,-6.379136
156,0.11351353,2174.2125751493595,0.025577626329787235,walking,-196.98257,163.84494,-21.654148,42.555416,-9.373228
157,0.10822075,2453.2460989110887,0.034932887300531915,walking,-188.6395,152.54688,-21.37126,41.56388,-8.372737
158,0.108289726,2331.878022593894,0.03113572140957447,walking,-189.0491,160.2422,-23.35832,44.92818,-10.590032
159,0.11225933,2406.7233152501863,0.03584192154255319,walking,-176.00241,158.14302,-26.998957,42.50895,-11.636052
160,0.12529692,2460.9954132711564,0.03746779421542553,walking,-156.54826,165.02795,-36.14385,45.15277,-15.017258
161,0.12632556,3015.0228816898953,0.04878137466755319,walking,-145.60973,150.40897,-25.613592,54.53579,-24.552082
162,0.11879466,2885.844330132847,0.052869431515957445,walking,-160.44783,162.54639,-36.11691,47.020424,-22.988424
163,0.07916166,3397.079758647278,0.08309092420212766,walking,-189.88712,140.00586,-43.170578,36.051216,-21.195993
164,0.06757632,3395.564483397209,0.08371426196808511,walking,-206.19673,134.26923,-43.24004,16.860868,-5.417407
165,0.16487177,2434.0191690422153,0.053658992686170214,walking,-160.77303,168.56226,-31.157408,17.966196,-3.1694064
0,0.02664581,3021.7490504088255,0.04521276595744681,walking_at_7_foor,-331.40076,137.0377,-26.882738,39.229324,-9.470545
1,0.036398098,2678.937422331693,0.03799763131648936,walking_at_7_foor,-302.8617,139.29855,-19.73247,42.46708,-0.3928869
2,0.02543603,3162.823754395074,0.05209025930851064,walking_at_7_foor,-306.33173,149.237,-32.17206,47.129425,-15.848962
3,0.047442544,2624.684216659011,0.035192611369680854,walking_at_7_foor,-304.51633,141.36984,-16.098269,43.96212,-2.699104
4,0.05465989,2807.789323304568,0.04034034242021277,walking_at_7_foor,-289.3059,135.1744,-10.519585,40.08406,-6.207489
5,0.021625498,2884.2667345797795,0.046812666223404256,walking_at_7_foor,-323.36142,152.28412,-39.192734,56.197727,-18.661663
6,0.018986713,3395.5895608833453,0.062120802859042555,walking_at_7_foor,-311.10614,149.47627,-43.551395,53.43464,-30.11772
7,0.02177308,3997.992714370842,0.09205140458776596,walking_at_7_foor,-282.78656,138.25197,-46.06024,51.36951,-32.30425
8,0.10037998,2779.863645017679,0.04869826296542553,walking_at_7_foor,-185.27391,152.05867,-22.451904,39.6952,-12.786585
9,0.1295109,2107.434178763037,0.03487055352393617,walking_at_7_foor,-175.60152,175.34618,-19.979227,38.95961,-18.903107
10,0.12018422,2826.381209850544,0.055570561835106384,walking_at_7_foor,-144.92879,154.54147,-30.175566,52.147633,-21.747692
11,0.09228011,2748.29459367522,0.05030335771276596,walking_at_7_foor,-177.1393,164.26183,-26.79508,59.2937,-32.570473
12,0.17105758,2916.988807208679,0.05554458942819149,walking_at_7_foor,-112.61708,161.17168,-39.699146,62.27698,-31.207792
13,0.0927467,2558.171652703726,0.031530501994680854,walking_at_7_foor,-205.10896,141.8202,-22.184267,38.739742,-3.9454813
14,0.054155782,2387.6861100737287,0.034688746675531915,walking_at_7_foor,-249.52615,153.2088,-24.488276,37.058475,-4.36878
15,0.051839646,1985.0707442432363,0.023193359375,walking_at_7_foor,-283.60574,164.63977,-21.858763,38.170685,-7.0795035
16,0.07500157,2226.542209616446,0.0270268866356383,walking_at_7_foor,-234.29958,156.11557,-26.282663,37.71622,-7.1651187
17,0.06996692,2264.37042445874,0.029083901263297872,walking_at_7_foor,-234.8301,159.4658,-31.176493,42.249332,-11.609417
18,0.08433219,2128.382733801084,0.029307263962765957,walking_at_7_foor,-211.62679,159.8052,-27.326447,36.875347,-3.0631194
19,0.16960311,1862.7139624578535,0.026876246675531915,walking_at_7_foor,-182.63228,174.91986,-18.076166,31.430807,-4.766201
20,0.057521272,2127.435751881567,0.024949094082446808,walking_at_7_foor,-263.39508,159.57007,-25.806133,40.62154,-4.5156827
21,0.06327389,2046.9407782467667,0.026076296542553192,walking_at_7_foor,-256.86237,164.73598,-22.010363,39.370064,-4.266057
22,0.108177125,2263.0498980983316,0.03934819647606383,walking_at_7_foor,-179.76274,171.74802,-32.63375,38.716915,-19.535067
23,0.089153565,2098.8978570624968,0.02661652260638298,walking_at_7_foor,-214.85657,166.92863,-29.769766,40.930004,-11.193051
24,0.08003264,2032.5443828802886,0.02673599567819149,walking_at_7_foor,-223.96054,169.59128,-25.888412,41.158756,-10.410448
25,0.07839039,2575.00160191272,0.04305705618351064,walking_at_7_foor,-212.89024,149.8344,-36.26368,51.874584,-7.9822187
26,0.07840134,2115.200813588798,0.02734894448138298,walking_at_7_foor,-225.57794,161.65033,-24.915966,38.457382,-5.0817204
27,0.07172668,2173.7905931531977,0.02868392619680851,walking_at_7_foor,-233.49689,161.1686,-24.97379,38.12565,-5.424303
28,0.08629749,2060.8789803784507,0.024190699800531915,walking_at_7_foor,-227.44748,161.00797,-22.200583,41.236168,-3.3704715
29,0.1236652,2410.7175951963586,0.03715612533244681,walking_at_7_foor,-170.21175,163.53647,-30.65322,47.39993,-13.362108
30,0.04392799,2006.2657498925423,0.029769572805851064,walking_at_7_foor,-287.80225,170.3388,-23.955753,33.177906,-7.0640492
31,0.018852009,2148.9671222417855,0.032133061835106384,walking_at_7_foor,-343.6174,184.8593,-39.63777,47.563335,-19.502686
32,0.021005617,2055.075142131737,0.029478681848404256,walking_at_7_foor,-332.81805,179.37062,-34.888515,34.6557,-10.415051
33,0.038627468,2177.184933116693,0.029307263962765957,walking_at_7_foor,-283.82477,164.5374,-34.646927,37.904114,-4.4316325
34,0.054381136,2236.4125478170918,0.027317777593085107,walking_at_7_foor,-251.92863,162.59827,-25.789846,42.745182,-9.1117115
35,0.04858919,2014.5348400708756,0.035265334109042555,walking_at_7_foor,-256.2827,182.31935,-39.58427,15.045167,-15.847663
36,0.050732475,2079.7127516486867,0.030117603058510637,walking_at_7_foor,-262.37296,167.25584,-27.596706,30.243578,-8.949103
37,0.076995924,2025.8951087851171,0.02474131482712766,walking_at_7_foor,-243.00603,164.48926,-23.542133,40.943542,-7.4627943
38,0.06981368,2017.254761634421,0.024403673537234043,walking_at_7_foor,-248.23384,165.73358,-25.913935,38.668846,-7.2584
39,0.05489848,2166.419951495533,0.02961893284574468,walking_at_7_foor,-262.62683,163.47269,-28.744478,36.42182,-10.794337
40,0.061165497,2224.6690955425515,0.02762944647606383,walking_at_7_foor,-245.7869,163.26472,-30.324856,39.074444,-9.845144
41,0.071702905,2168.091475037904,0.026761968085106384,walking_at_7_foor,-238.59761,159.6242,-26.408512,35.97421,-3.6400719
42,0.071125664,2229.5526210232797,0.028133311170212765,walking_at_7_foor,-235.86162,158.96695,-27.190882,40.973713,-6.6775765
43,0.07295098,2199.841752176921,0.028590425531914893,walking_at_7_foor,-228.92578,161.65982,-29.27646,38.63178,-5.8426824
44,0.06484772,2137.112649211872,0.028652759308510637,walking_at_7_foor,-248.06294,163.10034,-26.505508,37.672215,-7.167752
45,0.09047548,2329.9302404824057,0.03719248670212766,walking_at_7_foor,-198.91302,162.62929,-22.801807,40.212177,-13.9686165
46,0.063177235,2201.37784182366,0.031546085438829786,walking_at_7_foor,-239.3815,164.15086,-31.723171,37.892513,-10.435576
47,0.1007258,2344.4010482787226,0.0335927111037234,walking_at_7_foor,-196.59921,153.79367,-20.909508,31.20411,-7.0703244
48,0.06600902,2013.8843408847522,0.022772606382978722,walking_at_7_foor,-257.6876,162.00143,-21.488886,35.51945,-4.0909185
49,0.087479144,1971.9497333833135,0.023692029587765957,walking_at_7_foor,-237.52179,160.8536,-19.03987,35.505913,-0.5798704
50,0.08136053,1976.1474098400865,0.02287130152925532,walking_at_7_foor,-241.99742,163.65376,-21.234682,38.995632,-5.7575703
51,0.06660088,2184.9153021799784,0.027146359707446808,walking_at_7_foor,-238.51915,162.1544,-28.65445,40.035755,-9.798662
52,0.072673835,2136.2256270360244,0.026278881316489363,walking_at_7_foor,-235.85829,159.96999,-24.597317,37.911453,-6.1267505
53,0.07871582,2112.330209969946,0.026834690824468085,walking_at_7_foor,-227.33159,163.92404,-28.747385,37.84587,-7.8910055
54,0.076280676,2081.127336708342,0.024689370013297872,walking_at_7_foor,-232.43044,166.17882,-26.189878,37.46015,-10.852953
55,0.07463061,2185.809358104964,0.02531270777925532,walking_at_7_foor,-229.81244,159.48795,-25.088043,35.082497,-6.7186785
56,0.07439786,2106.332541443926,0.02388941988031915,walking_at_7_foor,-235.55711,166.73663,-25.343496,40.212082,-11.067392
57,0.08604624,1973.7486681852672,0.02371800199468085,walking_at_7_foor,-228.3538,169.29668,-26.641602,44.67608,-5.759417
58,0.088734426,2060.4152419459365,0.0257074883643617,walking_at_7_foor,-214.2805,165.38417,-25.945578,39.829155,-8.767594
59,0.08896053,2144.9189892553527,0.027816447805851064,walking_at_7_foor,-218.69028,157.4011,-22.920336,37.039234,-3.9955456
60,0.07129932,2060.330554865251,0.023858252992021278,walking_at_7_foor,-247.81984,160.32613,-23.690329,38.519073,-3.7502377
61,0.08039499,2021.8830885746695,0.02257521609042553,walking_at_7_foor,-241.21675,164.37653,-22.743237,40.844585,-5.5061536
62,0.07092231,2103.265819582027,0.026387965425531915,walking_at_7_foor,-240.58311,163.06595,-24.04903,37.41501,-5.6600003
63,0.0818851,2029.9552693704575,0.025364652593085107,walking_at_7_foor,-227.47598,166.31453,-24.56915,40.341232,-9.345564
64,0.20931625,1818.996163382333,0.029328041888297872,walking_at_7_foor,-169.8282,177.40106,-22.04778,29.257174,-14.861103
65,0.103211984,1846.468537956223,0.034532912234042555,walking_at_7_foor,-217.81366,188.2862,-30.93006,23.694363,-13.956341
66,0.07478203,1947.0471243350644,0.029452709441489363,walking_at_7_foor,-230.65987,170.78947,-15.499739,32.817497,-12.404339
67,0.068249725,2080.763424907594,0.0324447307180851,walking_at_7_foor,-239.35806,159.8523,-21.419453,31.328606,-2.3741555
68,0.0664492,2231.74812775298,0.0341537150930851,walking_at_7_foor,-239.73137,156.78003,-21.163649,33.009926,-3.0269542
69,0.06981461,2249.0110833634367,0.031161693816489363,walking_at_7_foor,-224.88087,157.58374,-24.650213,37.94918,-8.544114
70,0.09057171,1949.7328150134124,0.028538480718085107,walking_at_7_foor,-223.08012,170.56029,-22.497126,33.474766,-10.954314
71,0.13617215,2856.5884436748024,0.057066572473404256,walking_at_7_foor,-134.3718,156.34348,-34.58975,48.020893,-23.058144
72,0.15430802,2069.663352115746,0.02953582114361702,walking_at_7_foor,-167.24591,171.1482,-20.635447,49.03417,-13.64079
73,0.11728575,1820.103150345796,0.027032081117021278,walking_at_7_foor,-215.05487,166.0163,-11.602262,34.21051,-8.32667
74,0.060685232,1879.4525958208899,0.02604512965425532,walking_at_7_foor,-277.36566,160.43495,-15.235851,28.869404,-3.4476595
75,0.057197064,1796.9673529375018,0.024117977061170214,walking_at_7_foor,-282.27444,170.2845,-18.892063,38.28918,-8.33455
76,0.08756168,2122.7918950456337,0.02945790392287234,walking_at_7_foor,-219.01758,165.50507,-24.761667,42.635185,-12.788557
77,0.06685523,2031.571462763461,0.029452709441489363,walking_at_7_foor,-260.49106,161.34915,-14.751623,32.00165,-11.562995
78,0.065897726,2048.6318629686803,0.03030979886968085,walking_at_7_foor,-246.7885,171.8936,-30.608477,39.17515,-13.472745
79,0.07319833,2148.704730259529,0.029447514960106384,walking_at_7_foor,-233.3453,162.31654,-23.378887,38.006763,-11.068644
80,0.082517006,1819.8130047920274,0.027317777593085107,walking_at_7_foor,-229.90045,181.1934,-25.609503,40.569214,-9.34881
81,0.06539235,1517.9648438101276,0.02315180352393617,walking_at_7_foor,-272.4713,195.75233,-13.663442,36.973007,-11.9537
82,0.053307842,1070.989053088163,0.01920919215425532,walking_at_7_foor,-332.11316,220.92412,-6.276924,28.043793,-8.494227
83,0.055817943,1509.4018076949058,0.026523021941489363,walking_at_7_foor,-284.89124,196.9916,-13.711587,26.25892,-15.301804
84,0.0865051,2077.4192135317185,0.031603224734042555,walking_at_7_foor,-206.25305,177.07977,-26.226496,42.548058,-12.828003
85,0.07076071,1937.2516886134185,0.02811772772606383,walking_at_7_foor,-235.8965,177.56987,-21.533302,31.531689,-11.703441
86,0.12132398,2001.8003543189982,0.0275151678856383,walking_at_7_foor,-184.22536,168.01414,-26.11583,42.640816,-7.8834887
87,0.12385691,1927.948094299515,0.027920337433510637,walking_at_7_foor,-184.84204,172.17143,-17.303368,37.788162,-8.972477
88,0.1278225,2601.472848582206,0.04098445811170213,walking_at_7_foor,-161.37233,163.30064,-29.016151,49.88237,-25.998285
89,0.102360636,2961.716898968405,0.0459711602393617,walking_at_7_foor,-202.85869,144.62572,-7.2142005,40.63748,-24.14361
90,0.01695975,2745.515717394987,0.05028777426861702,walking_at_7_foor,-342.13412,152.50139,-32.68901,34.247498,-17.451357
91,0.017059656,2944.4741512030014,0.05867166722074468,walking_at_7_foor,-322.13336,148.69986,-46.94498,35.397156,-17.24879
92,0.01765049,2839.611574895891,0.04102601396276596,walking_at_7_foor,-340.6885,155.84152,-41.626118,47.783108,-24.95476
0,0.02862558,4104.161517994402,0.10949966755319149,walking_while_using_iphone,-269.5437,135.15819,-74.783035,41.669662,-29.300535
1,0.030908607,4826.530862544663,0.14716485206117022,walking_while_using_iphone,-219.77853,123.28847,-71.51242,62.05841,-40.831566
2,0.031873465,5931.94867835548,0.22335750498670212,walking_while_using_iphone,-210.47192,110.37012,-76.263535,74.10639,-46.40006
3,0.036569286,5778.190353592641,0.20627805019946807,walking_while_using_iphone,-198.63013,111.37712,-77.883224,68.806145,-46.6039
4,0.037859462,5605.4664470849575,0.19842399434840424,walking_while_using_iphone,-193.11043,124.02246,-69.99507,64.9387,-62.314247
5,0.045920353,5547.6982216228635,0.19375935006648937,walking_while_using_iphone,-172.81012,109.66157,-79.69867,64.969986,-52.090523
6,0.102117896,3399.8820466919137,0.07169942652925532,walking_while_using_iphone,-187.8719,123.69198,-35.65077,54.698486,-11.089094
